hash,blockNumber,timestamp,date,hour,from,to,value_eth,gas_fee_eth,gas_price_gwei,gasUsed,nonce,transactionIndex,is_contract_creation,is_error,confirmations
0xcebd21e3f68035b22008e4ad36982264b201f803e03f9b8641b647436be92733,4824202,2017-12-30 13:27:25,2017-12-30,13,0x7dd4c56c07b66ef84355bf2d409563362a0c4696,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00073248,20.0,36624,11,139,False,False,18917361
0xbd584aed241d1cfc737aa4e64f849a485b8ad00dbcd2a3237acb010cb28e8008,4824209,2017-12-30 13:28:44,2017-12-30,13,0xcd5f8fa45e0ca0937f86006b9ee8fe1eedee5fc4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00122048,40.0,30512,200,30,False,False,18917354
0x52476a6ec593ace3a0a7d7fac45f9318ad6b3301a2bc816b620ab0748d7b4f86,4824254,2017-12-30 13:39:22,2017-12-30,13,0xb0e83c2d71a991017e0116d58c5765abc57384af,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10.0,0.000623612,22.0,28346,398,14,False,False,18917309
0xc9464b95e941db3e936dac6a9f736e8434fb3e1e4940fe8d2c7c65c81b78c2a3,4824300,2017-12-30 13:48:26,2017-12-30,13,0xcd5f8fa45e0ca0937f86006b9ee8fe1eedee5fc4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.8,0.00086692,20.0,43346,204,53,False,False,18917263
0x5973365f303936327e434283aa403753aa1137587074b5c5ae1f8c0023391584,4824312,2017-12-30 13:51:28,2017-12-30,13,0xcd5f8fa45e0ca0937f86006b9ee8fe1eedee5fc4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00136536,30.0,45512,205,182,False,False,18917251
0x4c06858e63b766c5f880dc9b0a80258b635aeb37f5b09385da116398bda2f9b1,4824388,2017-12-30 14:11:09,2017-12-30,14,0xb0e83c2d71a991017e0116d58c5765abc57384af,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7.73,0.000623612,22.0,28346,404,41,False,False,18917175
0x7a63df2b175bba030f53930252a4b37c4a5a9c702579e60a226ebe30789bd398,4824390,2017-12-30 14:11:47,2017-12-30,14,0x906b7192d8659994eb902feb994fd68d64f04fc6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.8,0.00014173,5.0,28346,87,144,False,False,18917173
0x8f65df478c31bc62ec32f06dad25ac2470c637abc4c659feb9de797b81435e95,4824446,2017-12-30 14:22:47,2017-12-30,14,0xf975d98bd0a21435c6c764beca1eeb1c1c656a2b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000239976,11.0,21816,165,241,False,False,18917117
0x33a5caa1e50e320625d78eab46dee87cf2dbb74288ebf538243f07c88ed9a3e3,4824578,2017-12-30 14:56:44,2017-12-30,14,0x6c2be0d62acfc101fd5ec02426c543dec5caca84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.38,0.00086692,20.0,43346,0,224,False,False,18916985
0x4e46f19be2245a32ffd8835a75d1f7a7ae83100725ae3f34a38a1a484a775c5a,4824593,2017-12-30 15:02:05,2017-12-30,15,0x6c2be0d62acfc101fd5ec02426c543dec5caca84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00091024,20.0,45512,1,241,False,False,18916970
0x4737088ced2410d47f62befe9fd80dd8261a2a13550bc029f26343589ba86518,4824717,2017-12-30 15:31:37,2017-12-30,15,0x2d8167772f7191afd9bdbda97b39f7db9d025bb6,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.5,0.000520152,12.0,43346,2275,271,False,False,18916846
0x10cc9d454b187b54932a2fdfc3848fa8aaf322af5882c37d287ece0472e15049,4824752,2017-12-30 15:39:47,2017-12-30,15,0x4ae44ad16ab618b7f4db41474970c37d38c44fd7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000566112,12.0,47176,686,259,False,False,18916811
0x55578ee1800074f32ff0dfadd8c45e26529134dac32f78d577229895d88d4d83,4824842,2017-12-30 16:03:32,2017-12-30,16,0x6d3475053a2ec2606a0c42d723539eea2ef4606d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1,0.00086692,20.0,43346,1,74,False,False,18916721
0x5de51bc021498b869eab064db6835c4791b51598d8d4240bb2331eec3d0a6c96,4824866,2017-12-30 16:10:53,2017-12-30,16,0x7dd4c56c07b66ef84355bf2d409563362a0c4696,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2.5,0.00056692,20.0,28346,13,115,False,False,18916697
0x6f4e71be9d175d52d51a40e24b04162e6aea2f72b032a8698206b9ca02e647db,4824891,2017-12-30 16:17:43,2017-12-30,16,0x71a98512f026a1c2e217e436a6875b7977b0a540,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.00056692,20.0,28346,28,195,False,False,18916672
0x4eac615a849765c54545fd9d874d496f287567ca7a784a816195866eb6092d63,4824903,2017-12-30 16:20:14,2017-12-30,16,0x6d3475053a2ec2606a0c42d723539eea2ef4606d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00094352,20.0,47176,2,108,False,False,18916660
0x61a395cba7d1b9f8f688e047d85fb63ba7a9db238891da0e4603b07462322c63,4825078,2017-12-30 17:02:51,2017-12-30,17,0x42fc709b57be40433162c042afdc397c270cab76,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,8.7008e-05,4.0,21752,8,227,False,False,18916485
0xae10f0ab05197f0d50f4e3f83afb402e003340f64cfd7b5cdad06882aabb3728,4825173,2017-12-30 17:30:21,2017-12-30,17,0x304acce87b3dd9b5019d32fa53866060e5032325,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00043376,20.0,21688,66,187,False,False,18916390
0x00bfdcb4fa3aa4059f5bbc51cde363662386d1ab2773804930ef33bbd31913ce,4825318,2017-12-30 18:04:41,2017-12-30,18,0xadec67a56e614f270b85c9fefcd93c5616f59403,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.00086692,20.0,43346,196,133,False,False,18916245
0x891151f53cae935ac55010441443f816b5944cdfb71b417f86703d453350e782,4825445,2017-12-30 18:37:31,2017-12-30,18,0xae967917c465db8578ca9024c205720b1a3651a9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00022852,5.0,45704,277,109,False,False,18916118
0x58ace1834ed63c563646bb728071e62a75c3bc3cb6ad4a92836f4f95534b7642,4825557,2017-12-30 19:02:25,2017-12-30,19,0x304acce87b3dd9b5019d32fa53866060e5032325,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,8.6752e-05,4.0,21688,69,131,False,False,18916006
0xcf9e7f70b2d6e8d6094b535417f017f2ee2fe01ce27f5a13074f046b1cd34369,4825707,2017-12-30 19:33:27,2017-12-30,19,0x6505eaf6a9d1a942f4e9332bb3ac08eba617bd60,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00043376,20.0,21688,116,110,False,False,18915856
0x712934d488b258ef29903fef8729fb23038a07f877a845c4397899d94b833bd4,4825820,2017-12-30 19:59:46,2017-12-30,19,0x7685c627d9430d7f8820c079d4e7b55275206bd2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00073376,20.0,36688,11,95,False,False,18915743
0xfa897ac0788a5da32c718660c2f13ce649ed435bc2cfc2d0e82ac64e9a3a9016,4825850,2017-12-30 20:06:20,2017-12-30,20,0x072aab57420e8e34669c912f17d3ab18729ae55d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.2,4.3346e-05,1.0,43346,21,114,False,False,18915713
0xcf878f4dfdcfc858d1929ce73671dca606718d1a2e97eabf16022a47a2c73358,4825860,2017-12-30 20:09:08,2017-12-30,20,0xa51d3ae87320efcc3f4427fea66d331ddd9ed0c4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.35,0.000368498,13.0,28346,24,269,False,False,18915703
0x229da30aa1dce9663d94965d52612e7b263f539fa23b5e3058606cd90933ebe8,4826003,2017-12-30 20:48:47,2017-12-30,20,0x072aab57420e8e34669c912f17d3ab18729ae55d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,2.1624e-05,1.0,21624,22,128,False,False,18915560
0x15e4e972f9759fa8fe142a486c4af9b88e6d44c668518699448a9721d3cb069d,4826095,2017-12-30 21:11:03,2017-12-30,21,0xdc1db26a676fa4487ca8f017a4ec5d8f834e227d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.1,0.000173384,4.0,43346,0,160,False,False,18915468
0x30990a512f95e39dfd0ead39fdc6085c5eb134ca28f88ae94979acf859bb3810,4826106,2017-12-30 21:13:25,2017-12-30,21,0x78796929b0e10d023239c176a32031fd46c473da,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.0,0.0001777186,4.1,43346,225,151,False,False,18915457
0x62dd5644380ea1bf6225517bcec422c3141c45659f746a26c99c386d2c49a0f9,4826113,2017-12-30 21:15:30,2017-12-30,21,0xdc1db26a676fa4487ca8f017a4ec5d8f834e227d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000188704,4.0,47176,1,70,False,False,18915450
0xc77a2f0ca269d2b8528aa4fe71c26c90884c759ddb66df013ab4018477fc663d,4826140,2017-12-30 21:22:46,2017-12-30,21,0x89a6bafabac02808d0ea9ce0b5e64c4f9014c764,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9.99,0.00086692,20.0,43346,0,121,False,False,18915423
0xb8c2034ef20c1bcbde728d2a1df42be12b60c2935d415623458f7aafab235331,4826153,2017-12-30 21:26:56,2017-12-30,21,0x89a6bafabac02808d0ea9ce0b5e64c4f9014c764,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00091024,20.0,45512,1,185,False,False,18915410
0x332c275d361a4421561b818aafd9744db6ca962939417c3975f3987e495b5cfe,4826171,2017-12-30 21:31:54,2017-12-30,21,0x9d97ec5232b0aef5d5d6e3294134730736f1db51,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.0,0.00056692,20.0,28346,19,55,False,False,18915392
0xd5039b9a82ff7df1bd5077c765f5422a69582e7bae73cdc8aa89a5b700d3e8d2,4826234,2017-12-30 21:46:58,2017-12-30,21,0xa51d3ae87320efcc3f4427fea66d331ddd9ed0c4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00061152,20.0,30576,25,58,False,False,18915329
0x29e66024e31748c4c5bbed75d82b266721eda738841ef56fc33838418eaaaaff,4826261,2017-12-30 21:55:40,2017-12-30,21,0x7494be855f8c4b50aea4cee74592b7de2e4cb39e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.04,0.00086692,20.0,43346,0,178,False,False,18915302
0x4603adf9d30830c2fa460966f3796e468449b2fe16fba3b890f18e9b336061bd,4826283,2017-12-30 22:00:05,2017-12-30,22,0x4175329f1ecbed6600873daf77b5f0e01ab7e3c1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.05,0.00086692,20.0,43346,0,34,False,False,18915280
0xf9427248ff525996e8a771edeb7424154862dfedf6a758b5b0bd848887db9d78,4826288,2017-12-30 22:01:19,2017-12-30,22,0xdc1db26a676fa4487ca8f017a4ec5d8f834e227d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.8,0.000113384,4.0,28346,10,95,False,False,18915275
0x168ff2db4cc440ca018be99bc0f1f54b9c10c986ce95d5ffd06fe8058cafe212,4826317,2017-12-30 22:07:05,2017-12-30,22,0x7494be855f8c4b50aea4cee74592b7de2e4cb39e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00090896,20.0,45448,1,67,False,False,18915246
0xb46da971c641ab5ab214524235135960451b3205cae8a441c23d4d9a91c7fa6e,4826357,2017-12-30 22:15:18,2017-12-30,22,0xb0ce673a41dd7e90d51e913c73de78eb48da8c83,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.25,0.00056692,20.0,28346,19,91,False,False,18915206
0x1422c533fd4d63a65ef6c41ae2bcbad5679b3aad1ed2af77d321ac1f5957af05,4826364,2017-12-30 22:17:16,2017-12-30,22,0xb0ce673a41dd7e90d51e913c73de78eb48da8c83,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00061152,20.0,30576,20,100,False,False,18915199
0x3da0c2455eb478b6110601256f78c3516e586dd729a835a775d49cd75e0de1f6,4826436,2017-12-30 22:35:20,2017-12-30,22,0xeb688d9987f2506683a2b73c39488de7c2a58b04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01,0.000173384,4.0,43346,29,176,False,False,18915127
0x6429af3f80d758f88ecf688fc0eb9a63dd21b8fbff76d1c8df65a814f619d684,4826471,2017-12-30 22:45:38,2017-12-30,22,0xc99a08dc6715331735373057165561abb1740505,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.0,0.00014173,5.0,28346,73,62,False,False,18915092
0x0c62a57e050cc6b03998d566aeaaddfe0bccd2d1bef2e7660c87c7cff7bfd513,4826504,2017-12-30 22:52:22,2017-12-30,22,0xeb688d9987f2506683a2b73c39488de7c2a58b04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,9.4352e-05,2.0,47176,31,33,False,False,18915059
0xfd8bd3fe76e10c3893edee4640105388b5c949c9cc25a3338c8344d3ec39f3a3,4826573,2017-12-30 23:07:18,2017-12-30,23,0xf4a77526323f58fa3d215385281ea4ca4a93ed22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.4,0.00086692,20.0,43346,500,36,False,False,18914990
0x51ff27baba63df6dd509f0e9e8c2ee9036fdb50286df13ae4a13578797bcf5c7,4826578,2017-12-30 23:08:31,2017-12-30,23,0xf4a77526323f58fa3d215385281ea4ca4a93ed22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00094352,20.0,47176,501,108,False,False,18914985
0xb7f495c8cfb3297c440fc35d5650ff26e21d9474057bcccd11a191e48518a0c7,4826582,2017-12-30 23:09:30,2017-12-30,23,0xeb688d9987f2506683a2b73c39488de7c2a58b04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,9.1152e-05,2.0,45576,34,192,False,False,18914981
0x0a69ddc00af70f673cb1d5f62ea2842be918a000e12b23750af00f2b7aa8afda,4826585,2017-12-30 23:10:27,2017-12-30,23,0x4db73bc45e484795e9e5a1bfd631b20a872e449c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.001,4.3346e-05,1.0,43346,1,12,False,False,18914978
0x850f0f475a4a6c1253303213bb48b54e1029e532fa994d01b957e39eb55d884b,4826609,2017-12-30 23:16:44,2017-12-30,23,0x53a5630c303e7281b537d63435c27157815531ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.6,0.00086692,20.0,43346,0,189,False,False,18914954
0x5b0b2966a5c3ac061795efbfdfdef76a96667ac1b6f624f171d6bef13c2dd34b,4826637,2017-12-30 23:23:59,2017-12-30,23,0x675e8f5dbc04dfd7e8a2c66bb8426817ff0dbe2e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00043504,20.0,21752,2683,218,False,False,18914926
0x35a9c0ca89319d19135b95b3787a87cc7baa30389d0d6613c9fbf794564f2a77,4826652,2017-12-30 23:27:04,2017-12-30,23,0x53a5630c303e7281b537d63435c27157815531ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00061024,20.0,30512,2,215,False,False,18914911
0xd21833847fce82eade34fb4f17bce792119d42d9275167701521597430ee8988,4826652,2017-12-30 23:27:04,2017-12-30,23,0x53a5630c303e7281b537d63435c27157815531ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00091024,20.0,45512,1,96,False,False,18914911
0x7322e661fc6b208c2a46d616ea8c98af99dc844ac17b181e430cde1192a21f6d,4826655,2017-12-30 23:27:56,2017-12-30,23,0x27fef0c5cd046c86b161cdb71077832cad5b0562,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.9,0.00086692,20.0,43346,0,156,False,False,18914908
0x07029e133c6007b69f0ecec87dcc7819a6becbc7c2bf526640e67b5cae9f26ad,4826657,2017-12-30 23:28:35,2017-12-30,23,0x53a5630c303e7281b537d63435c27157815531ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00061024,20.0,30512,3,141,False,False,18914906
0x676333c58a15a864b50ce4667d82df7bcb1fb1dbce548981e149d5304c459575,4826670,2017-12-30 23:32:45,2017-12-30,23,0x27fef0c5cd046c86b161cdb71077832cad5b0562,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00091152,20.0,45576,1,135,False,False,18914893
0xc33f1c408a95e30209742c111455d794a98aa8e053252bb8d1a41997d23fd0d2,4826672,2017-12-30 23:33:20,2017-12-30,23,0x9759c378448ba7c3e9b696a4eb7543f705717688,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00043248,20.0,21624,8,228,False,False,18914891
0x5f39973a4701f4d3354710c80010998d76b93f43b1640597c3ab6922abbc3135,4826735,2017-12-30 23:48:58,2017-12-30,23,0xcd6eddbad45441e30cd165bb0506c6cb512b4971,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1.1,0.00014173,5.0,28346,25,106,False,False,18914828
0xa657f5c22d0322d0823490b123984a7a1b6490823d8fe6d458ea182c486537e6,4826753,2017-12-30 23:54:03,2017-12-30,23,0xb4be361f092d9d5edfe8606fd53260eced3b776e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00043504,20.0,21752,134,265,False,False,18914810
0x567fc84bb6c3df04639796aa1a50267aac5c1c9e151285c58e503d129d015ad6,4826764,2017-12-30 23:56:41,2017-12-30,23,0xeb71bad396acaa128aeadbc7dbd59ca32263de01,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.488958,0.000260076,6.0,43346,1,94,False,False,18914799
0xf6cd696c1113672d64c9d0f506ff4d8485359bdc83dcc81ed642d10fd3ec3359,4826769,2017-12-30 23:57:36,2017-12-30,23,0xeb71bad396acaa128aeadbc7dbd59ca32263de01,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00023588,5.0,47176,2,225,False,False,18914794
0x078bb72fccfae73a5a57a89cdec56c146b30f7157a71f36eab3574a7941a37d0,4826823,2017-12-31 00:10:29,2017-12-31,0,0x0cb27e883e207905ad2a94f9b6ef0c7a99223c37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,8.6496e-05,4.0,21624,74,44,False,False,18914740
0xf165e041eebef2476c4c51ba01bb173e7e6ad099d54bfd91e3e7e59448d9c259,4827023,2017-12-31 00:54:21,2017-12-31,0,0x4db73bc45e484795e9e5a1bfd631b20a872e449c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,2.1624e-06,0.1,21624,2,85,False,False,18914540
0x71039f3f14f5b71564f22f490ef1f6df9ef0edfcc667679c216eecd243462b4c,4827085,2017-12-31 01:06:54,2017-12-31,1,0xcd5f8fa45e0ca0937f86006b9ee8fe1eedee5fc4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00043504,20.0,21752,211,149,False,False,18914478
0xed073a527b951cb739cc5f07775976e2d3f492120fc862ddd4c2f3dabb813501,4827134,2017-12-31 01:19:37,2017-12-31,1,0x86a6f1399cb15938e299a0b996ab0088b3b1f7db,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0027,0.000173384,4.0,43346,68,171,False,False,18914429
0x79e1aa6e27a5cbdf9cc4263019e3832cd5acb0280df30fb305e3bf22fdb15cb6,4827166,2017-12-31 01:26:11,2017-12-31,1,0x86a6f1399cb15938e299a0b996ab0088b3b1f7db,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,8.6496e-05,4.0,21624,69,93,False,False,18914397
0xfa1e9bb64efe3eee5241cbf2c1d036a471459bbeea098ea374c2bcf008a8ef5e,4827182,2017-12-31 01:29:11,2017-12-31,1,0x8106b19f5208b9804893abc85c0acafb9e5d517f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22.4,0.00173384,40.0,43346,1,25,False,False,18914381
0x4ce9a2814ffb5f65f941513d44337eb6b47ebc7e2145ee434e3d182c9ef6a598,4827193,2017-12-31 01:32:13,2017-12-31,1,0x8106b19f5208b9804893abc85c0acafb9e5d517f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00091152,20.0,45576,2,79,False,False,18914370
0x296364954897200fe26e625d80cbc5af1d8f68c028a55ad4888f21e1016910c4,4827284,2017-12-31 01:55:26,2017-12-31,1,0x4da971904c19ec82b23e0d7301167449e4cd7762,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000146496,4.0,36624,64,133,False,False,18914279
0xf97102d3eebd09093aca8920e72c5c846eb6fedeea0df7bf865441c7f9a985b0,4827321,2017-12-31 02:05:35,2017-12-31,2,0x304acce87b3dd9b5019d32fa53866060e5032325,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,8.6752e-05,4.0,21688,74,76,False,False,18914242
0x04d0d91a7d962cec2aa744ac7685ea7e75f40b25df3b20687daee9ac31e50fa7,4827420,2017-12-31 02:29:53,2017-12-31,2,0x5c7badc761431c750ff574114d9e8a754143f29f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,8.7008e-05,4.0,21752,9,36,False,False,18914143
0xccde9f424822af50810ace9620776242d09fdc94b2aa571a37c7a7f2f881ffba,4827455,2017-12-31 02:38:56,2017-12-31,2,0x38c0039247a31f3939bae65e953612125cb88268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.08886,0.00086692,20.0,43346,2,290,False,False,18914108
0xb72d462d6e7e2165cfdb7b4fb792d91b3c27c9b86284a718b8b0becaf676fe51,4827479,2017-12-31 02:46:06,2017-12-31,2,0x38c0039247a31f3939bae65e953612125cb88268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00091152,20.0,45576,3,85,False,False,18914084
0x0105ad2b0eae46b9b00d4adc2ab8d9c5b34b00389b208b0d538faf6767b047da,4827594,2017-12-31 03:14:03,2017-12-31,3,0x38c0039247a31f3939bae65e953612125cb88268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4.9,0.00021673,5.0,43346,6,200,False,False,18913969
0xaad0ff1c33d55927dc5151e2373ea186b29ffc4532523bdba2af37c34b438950,4827601,2017-12-31 03:15:25,2017-12-31,3,0x38c0039247a31f3939bae65e953612125cb88268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00022724,5.0,45448,7,145,False,False,18913962
0x4b26fb42c748c159de37917a9aff325ab322304ba811c0f20c7cd307a839c316,4827635,2017-12-31 03:22:34,2017-12-31,3,0x5c7badc761431c750ff574114d9e8a754143f29f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00043376,20.0,21688,11,95,False,False,18913928
0xf4bf1cdc5d3b8e7fd6c341b388879924c8c9e98af1026492832a53aa73ee0226,4827721,2017-12-31 03:42:34,2017-12-31,3,0x275f73df9cba72d99100aedc8c51e63e0249d3f8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02,0.00086692,20.0,43346,0,49,False,False,18913842
0x0fd3c34ac8720235945478dc848f2407456c3f4c28616d7dd7802b41f89c4ec4,4827740,2017-12-31 03:47:22,2017-12-31,3,0x275f73df9cba72d99100aedc8c51e63e0249d3f8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00094352,20.0,47176,3,113,False,False,18913823
0x610327bdefee6c5819938afa38ff58caa2153b1f03e041b47d2ac284e674e268,4827811,2017-12-31 04:06:37,2017-12-31,4,0x3dc389e0a69d6364a66ab64ebd51234da9569284,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.82,0.000170076,6.0,28346,284,149,False,False,18913752
0x3c959e02806f818948a495331ab61c1ec4a1200710e1398602303581d3714e4a,4828082,2017-12-31 05:11:15,2017-12-31,5,0x252cd9e2492bb1167d7d8ec5b3bc6fc5dea90a6a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17.9,0.00086692,20.0,43346,0,100,False,False,18913481
0xc623a08a5a5bfb1096da344f0dc2affa0a9de179df3d5525bb4526b8119df3bc,4828154,2017-12-31 05:29:17,2017-12-31,5,0x252cd9e2492bb1167d7d8ec5b3bc6fc5dea90a6a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00091024,20.0,45512,1,120,False,False,18913409
0xb3ffa5538f62a0893e59e8f5fc507d4ef2d50c94a14775dd476952383d32a747,4828203,2017-12-31 05:39:46,2017-12-31,5,0x38c0039247a31f3939bae65e953612125cb88268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.0,0.00021673,5.0,43346,10,95,False,False,18913360
0x3cf2bacebd84ec68b800caab3b75579d1d951a4e6c31ce6ce194d065be8e53fa,4828209,2017-12-31 05:41:00,2017-12-31,5,0x38c0039247a31f3939bae65e953612125cb88268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00022756,5.0,45512,11,95,False,False,18913354
0xf5c9487c20017592e4766b50840eddf77113a911ff68462ee096352905cb53bd,4828212,2017-12-31 05:42:10,2017-12-31,5,0xae967917c465db8578ca9024c205720b1a3651a9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20.0,0.000173384,4.0,43346,282,91,False,False,18913351
0xfa4cec9449fdce5d4d536a3d7438fdc996563c69d67ad705331751d9bd810c9b,4828225,2017-12-31 05:46:21,2017-12-31,5,0xae967917c465db8578ca9024c205720b1a3651a9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.000182304,4.0,45576,283,117,False,False,18913338
0x9aa32d7bea5bc07a8b5ef2af42a552710e83061548a634e761d4e3208d2eafc2,4828234,2017-12-31 05:48:59,2017-12-31,5,0x38c0039247a31f3939bae65e953612125cb88268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.98,0.00021673,5.0,43346,14,196,False,False,18913329
0xf280da16b63e7636421394f9e107dfc90d0ef90a9bcf7ba3e9a03d3bd9da712b,4828237,2017-12-31 05:49:58,2017-12-31,5,0x38c0039247a31f3939bae65e953612125cb88268,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00022756,5.0,45512,15,199,False,False,18913326
0x542928fc6b1ba719b914691b4ecb3a2404ed4fdc9d50f173dea750582aef725e,4828351,2017-12-31 06:14:49,2017-12-31,6,0x00e37711d6716e9643d641eae62684b8ab854343,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5.155,0.000173384,4.0,43346,8,164,False,False,18913212
0x3de6cd34b5374f5fc208118f05ae84b6820fcaef3b09a60b002e7e0a3faa6161,4828354,2017-12-31 06:16:00,2017-12-31,6,0xa23ca275a19caf9a753ce020a75c264e0b0d1674,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.00094352,20.0,47176,67,116,False,False,18913209
