edge_id,source_id,target_id,value_normalized,hour,day_of_week,month,time_step,tx_size_category,gas_price_category
16486,9171,3208.0,0.0,18,4,10,739,,low
16487,7008,2945.0,0.0,18,4,10,739,,normal
16488,9171,365.0,0.0,18,4,10,739,,low
16489,9171,8596.0,0.0,18,4,10,739,,low
16490,9171,2053.0,0.0,1,5,10,739,,low
16491,9171,654.0,0.0,3,5,10,739,,low
16492,9171,7769.0,0.0,3,5,10,739,,normal
16493,9171,6003.0,0.0,4,5,10,739,,low
16494,9171,2053.0,0.0,6,5,10,739,,low
16495,9171,654.0,0.0,6,5,10,739,,low
16496,9171,2462.0,0.0,6,5,10,739,,low
16497,9171,2899.0,0.0,6,5,10,739,,low
16498,9171,2945.0,0.0,6,5,10,739,,low
16499,9171,654.0,0.0,10,5,10,739,,low
16500,9171,1224.0,0.0,10,5,10,739,,low
16501,9171,8218.0,0.0,11,5,10,739,,low
16502,9171,583.0,0.0,15,5,10,739,,low
16503,9171,4011.0,0.0,15,5,10,739,,low
16504,9171,2945.0,0.0,2,6,10,740,,low
16505,9171,8601.0,0.0,2,6,10,740,,low
16506,9171,9167.0,0.0,2,6,10,740,,low
16507,9171,8069.0,0.0,13,6,10,740,,low
16508,9171,8218.0,0.0,13,6,10,740,,low
16509,9171,6003.0,0.0,13,6,10,740,,low
16510,9171,2508.0,0.0,13,6,10,740,,low
16511,9171,654.0,0.0,0,0,10,741,,low
16512,9171,6003.0,0.0,0,0,10,741,,low
16513,9171,2053.0,0.0,0,0,10,741,,low
16514,7008,8069.0,0.0,1,0,10,741,,low
16515,9171,9110.0,0.0,2,0,10,741,,low
16516,9171,5972.0,0.0,6,0,10,741,,low
16517,9171,3356.0,0.0,6,0,10,741,,low
16518,9171,2508.0,0.0,8,0,10,741,,low
16519,9171,3405.0,0.0,8,0,10,741,,low
16520,9171,5686.0,0.0,12,0,10,741,,low
16521,9171,2508.0,0.0,12,0,10,741,,low
16522,9171,0.0,0.0,13,0,10,741,,low
16523,9171,2996.0,0.0,14,0,10,741,,low
16524,9171,8218.0,0.0,14,0,10,741,,low
16525,9171,8601.0,0.0,0,1,10,742,,low
16526,9171,2899.0,0.0,0,1,10,742,,low
16527,9171,8218.0,0.0,0,1,10,742,,low
16528,9171,9167.0,0.0,0,1,10,742,,low
16529,9171,3058.0,0.0,0,1,10,742,,low
16530,9171,4865.0,0.0,6,1,10,742,,normal
16531,9171,2899.0,0.0,10,1,10,742,,low
16532,7008,8069.0,0.0,16,1,10,742,,low
16533,9171,4811.0,0.0,0,2,10,743,,low
16534,9171,2508.0,0.0,0,2,10,743,,low
16535,9171,2899.0,0.0,11,2,10,743,,low
16536,9171,8218.0,0.0,11,2,10,743,,low
16537,9171,8069.0,0.0,11,2,10,743,,low
16538,9171,2996.0,0.0,16,2,10,743,,low
16539,9171,6747.0,0.0,16,2,10,743,,low
16540,9171,6805.0,0.0,16,2,10,743,,low
16541,9171,8069.0,0.0,9,3,10,744,,low
16542,9171,2899.0,0.0,10,3,10,744,,low
16543,7008,4865.0,0.0,16,3,10,745,,normal
16544,9171,4865.0,0.0,0,4,11,745,,low
16545,9171,365.0,0.0,0,4,11,745,,low
16546,9171,4865.0,0.0,3,4,11,745,,low
16547,9171,8218.0,0.0,3,4,11,745,,low
16548,9171,8218.0,0.0,15,4,11,745,,low
16549,9171,8069.0,0.0,1,5,11,746,,normal
16550,9171,4663.0,0.0,1,5,11,746,,normal
16551,7008,8218.0,0.0,3,5,11,746,,low
16552,7008,8069.0,0.0,3,5,11,746,,low
16553,7008,6747.0,0.0,3,5,11,746,,low
16554,9171,8218.0,0.0,4,5,11,746,,low
16555,9171,5972.0,0.0,4,5,11,746,,low
16556,9171,4865.0,0.0,10,5,11,746,,low
16557,9171,4865.0,0.0,12,5,11,746,,low
16558,9171,2180.0,0.0,1,6,11,747,,low
16559,9171,8069.0,0.0,1,6,11,747,,low
16560,9171,2053.0,0.0,1,6,11,747,,normal
16561,9171,4811.0,0.0,1,6,11,747,,normal
16562,9171,8069.0,0.0,8,6,11,747,,normal
16563,7008,3489.0,0.0,12,6,11,747,,normal
16564,7008,3489.0,0.0,13,6,11,747,,normal
16565,2414,7008.0,0.04517776197264526,14,6,11,747,very_large,normal
16566,9171,4811.0,0.0,1,0,11,748,,low
16567,9171,7705.0,0.0,2,0,11,748,,low
16568,9171,8218.0,0.0,2,0,11,748,,low
16569,9171,6932.0,0.0,10,0,11,748,,low
16570,9171,7705.0,0.0,10,0,11,748,,low
16571,9171,8069.0,0.0,10,0,11,748,,low
16572,9171,7858.0,0.0,16,0,11,748,,low
16573,9171,1060.0,0.0,17,0,11,749,,low
16574,9171,6003.0,0.0,17,0,11,749,,low
16575,9171,1060.0,0.0,7,1,11,749,,normal
16576,9171,1060.0,0.0,7,1,11,749,,low
16577,9171,6125.0,0.0,9,1,11,749,,low
16578,9171,1060.0,0.0,9,1,11,749,,low
16579,7008,1060.0,0.0,10,1,11,749,,low
16580,9171,2996.0,0.0,13,1,11,749,,low
16581,7008,8069.0,0.0,15,1,11,749,,low
16582,9171,8069.0,0.0,5,2,11,750,,low
16583,7008,2996.0,0.0,15,2,11,750,,normal
16584,7008,5972.0,0.0,15,2,11,750,,low
16585,7008,2996.0,0.0,15,2,11,750,,normal
16586,7008,5972.0,0.0,15,2,11,750,,normal
16587,9171,9110.0,0.0,0,3,11,751,,low
16588,9171,2462.0,0.0,0,3,11,751,,low
16589,9171,0.0,0.0,4,3,11,751,,low
16590,9171,5629.0,0.0,4,3,11,751,,low
16591,9171,5629.0,0.0,15,3,11,751,,low
16592,9171,7705.0,0.0,15,3,11,751,,low
16593,9171,5629.0,0.0,7,4,11,752,,low
16594,9171,8069.0,0.0,7,4,11,752,,low
16595,9171,6125.0,0.0,11,4,11,752,,low
16596,9171,5629.0,0.0,11,4,11,752,,low
16597,9171,3272.0,0.0,12,4,11,752,,low
16598,9171,4865.0,0.0,3,5,11,753,,low
16599,9171,365.0,0.0,3,5,11,753,,low
16600,9171,8069.0,0.0,3,5,11,753,,low
16601,7008,603.0,0.0,5,5,11,753,,low
16602,9171,603.0,0.0,5,5,11,753,,low
16603,9171,365.0,0.0,2,6,11,754,,low
16604,9171,603.0,0.0,5,6,11,754,,low
16605,9171,2053.0,0.0,5,6,11,754,,low
16606,9171,8069.0,0.0,0,0,11,755,,low
16607,9171,603.0,0.0,0,0,11,755,,low
16608,9171,7769.0,0.0,0,0,11,755,,low
16609,7008,8069.0,0.0,2,0,11,755,,low
16610,7008,7769.0,0.0,2,0,11,755,,low
16611,7008,7705.0,0.0,2,0,11,755,,low
16612,9171,6932.0,0.0,6,0,11,755,,low
16613,9171,4865.0,0.0,6,0,11,755,,low
16614,9171,7705.0,0.0,6,0,11,755,,low
16615,9171,7705.0,0.0,12,0,11,755,,low
16616,9171,3272.0,0.0,14,0,11,755,,low
16617,9171,8069.0,0.0,14,0,11,755,,low
16618,9171,2508.0,0.0,0,1,11,756,,low
16619,9171,4811.0,0.0,0,1,11,756,,low
16620,9171,8601.0,0.0,0,1,11,756,,low
16621,9171,603.0,0.0,0,1,11,756,,low
16622,9171,6932.0,0.0,3,1,11,756,,low
16623,9171,5290.0,0.0,10,1,11,756,,low
16624,9171,2996.0,0.0,15,1,11,756,,low
16625,2414,7008.0,0.05917327121575541,22,1,11,757,very_large,normal
16626,9171,3415.0,0.0,0,2,11,757,,low
16627,9171,4811.0,0.0,14,2,11,757,,low
16628,9171,2462.0,0.0,14,2,11,757,,low
16629,9171,2508.0,0.0,14,2,11,757,,low
16630,9171,603.0,0.0,14,2,11,757,,low
16631,2414,7008.0,0.04521192627952137,18,2,11,758,very_large,normal
16632,9171,603.0,0.0,2,3,11,758,,low
16633,9171,603.0,0.0,9,3,11,758,,low
16634,9171,3058.0,0.0,9,3,11,758,,low
16635,9171,603.0,0.0,14,3,11,758,,low
16636,9171,6744.0,0.0,14,3,11,758,,low
16637,9171,2492.0,0.0,14,3,11,758,,low
16638,9171,603.0,0.0,23,3,11,759,,low
16639,9171,0.0,0.0,23,3,11,759,,low
16640,9171,2492.0,0.0,23,3,11,759,,low
16641,9171,3058.0,0.0,6,4,11,759,,low
16642,9171,603.0,0.0,9,4,11,759,,low
16643,7008,0.0,0.0,12,4,11,759,,low
16644,9171,4811.0,0.0,15,4,11,759,,low
16645,9171,2462.0,0.0,15,4,11,759,,low
16646,9171,3415.0,0.0,2,5,11,760,,low
16647,9171,7858.0,0.0,2,6,11,761,,low
16648,9171,1713.0,0.0,2,6,11,761,,low
16649,7008,1713.0,0.0,13,6,11,761,,low
16650,9171,8069.0,0.0,13,6,11,761,,low
16651,9171,1713.0,0.0,13,6,11,761,,low
16652,9171,583.0,0.0,13,6,11,761,,low
16653,9171,5972.0,0.0,23,6,11,762,,low
16654,9171,6744.0,0.0,2,0,11,762,,low
16655,9171,5290.0,0.0,13,0,11,762,,low
16656,9171,4011.0,0.0,15,0,11,762,,low
16657,9171,6505.0,0.0,16,0,11,762,,low
16658,7008,6505.0,0.0,19,0,11,763,,low
16659,7008,4011.0,0.0,19,0,11,763,,low
16660,7008,4011.0,0.0,19,0,11,763,,low
16661,9171,8069.0,0.0,23,0,11,763,,low
16662,7008,8069.0,0.0,2,1,11,763,,low
16663,9171,6744.0,0.0,5,1,11,763,,low
16664,9171,6932.0,0.0,5,1,11,763,,low
16665,9171,8069.0,0.0,5,1,11,763,,low
16666,7008,6744.0,0.0,6,1,11,763,,low
16667,9171,6744.0,0.0,6,1,11,763,,low
16668,9171,6932.0,0.0,9,1,11,763,,low
16669,9171,7045.0,0.0,9,1,11,763,,low
16670,9171,4011.0,0.0,13,1,11,763,,low
16671,9171,6747.0,0.0,23,1,11,764,,low
16672,9171,4865.0,0.0,4,2,11,764,,low
16673,9171,6744.0,0.0,4,2,11,764,,low
16674,9171,8387.0,0.0,4,2,11,764,,low
16675,9171,7705.0,0.0,9,2,11,764,,low
16676,9171,8069.0,0.0,13,2,11,764,,low
16677,9171,4865.0,0.0,23,2,11,765,,low
16678,9171,583.0,0.0,23,2,11,765,,low
16679,9171,4811.0,0.0,13,3,11,765,,normal
16680,9171,7858.0,0.0,13,3,11,765,,low
16681,9171,5972.0,0.0,13,3,11,765,,low
16682,9171,583.0,0.0,16,3,11,765,,low
16683,9171,2945.0,0.0,23,3,11,766,,low
16684,9171,365.0,0.0,23,3,11,766,,low
16685,9171,9167.0,0.0,23,3,11,766,,low
16686,9171,0.0,0.0,23,3,11,766,,low
16687,9171,7769.0,0.0,10,4,11,766,,normal
16688,9171,583.0,0.0,10,4,11,766,,normal
16689,9171,2520.0,0.0,14,4,11,766,,high
16690,4227,7008.0,5.144442104375814e-09,4,5,11,767,micro,high
16691,9171,9167.0,0.0,7,5,11,767,,low
16692,9171,4663.0,0.0,14,5,11,767,,low
16693,9171,2520.0,0.0,14,5,11,767,,low
16694,9171,6003.0,0.0,16,5,11,768,,low
16695,9171,7705.0,0.0,0,0,11,769,,low
16696,9171,2508.0,0.0,6,0,11,769,,normal
16697,9171,5527.0,0.0,10,0,11,769,,normal
16698,9171,2053.0,0.0,13,0,11,769,,normal
16699,9171,8218.0,0.0,10,1,11,770,,low
16700,9171,654.0,0.0,9,2,11,771,,low
16701,9171,583.0,0.0,9,2,11,771,,low
16702,9171,8851.0,0.0,9,2,11,771,,low
16703,7008,583.0,0.0,13,2,11,771,,low
16704,9171,440.0,0.0,23,2,11,772,,low
16705,9171,583.0,0.0,23,2,11,772,,low
16706,9171,8273.0,0.0,23,2,11,772,,low
16707,9171,7769.0,0.0,23,2,11,772,,low
16708,9171,9167.0,0.0,23,2,11,772,,low
16709,9171,6003.0,0.0,5,3,11,772,,low
16710,9171,6003.0,0.0,8,3,11,772,,low
16711,9171,2053.0,0.0,8,3,11,772,,low
16712,9171,4663.0,0.0,16,3,11,772,,low
16713,9171,6805.0,0.0,23,3,11,773,,low
16714,9171,553.0,0.0,14,4,11,773,,low
16715,7008,323.0,0.0,1,5,11,774,,low
16716,7008,323.0,0.0,1,5,11,774,,low
16717,9171,323.0,0.0,2,5,11,774,,low
16718,9171,2462.0,0.0,12,5,11,774,,low
16719,9171,2053.0,0.0,23,5,11,775,,low
16720,9171,3058.0,0.0,23,5,11,775,,low
16721,9171,2053.0,0.0,10,6,12,775,,low
16722,9171,583.0,0.0,10,6,12,775,,low
16723,9171,553.0,0.0,10,6,12,775,,low
16724,9171,6505.0,0.0,23,0,12,777,,low
16725,9171,2462.0,0.0,4,1,12,777,,low
16726,9171,6505.0,0.0,5,1,12,777,,low
16727,9171,2053.0,0.0,5,1,12,777,,low
16728,9171,6125.0,0.0,5,1,12,777,,low
16729,9171,583.0,0.0,10,1,12,777,,low
16730,7008,6125.0,0.0,15,1,12,777,,low
16731,9171,2462.0,0.0,1,2,12,778,,low
16732,9171,583.0,0.0,23,2,12,779,,low
16733,9171,603.0,0.0,10,3,12,779,,low
16734,9171,2508.0,0.0,23,3,12,780,,low
16735,9171,583.0,0.0,6,4,12,780,,low
16736,7008,6744.0,0.0,7,4,12,780,,low
16737,9171,2053.0,0.0,12,4,12,780,,low
16738,7008,8069.0,0.0,10,5,12,781,,low
16739,9171,4811.0,0.0,0,6,12,782,,low
16740,9171,603.0,0.0,23,6,12,783,,low
16741,9171,2053.0,0.0,10,0,12,783,,low
16742,9171,4811.0,0.0,2,1,12,784,,low
16743,9171,2945.0,0.0,2,1,12,784,,low
16744,9171,583.0,0.0,2,1,12,784,,low
16745,9171,2508.0,0.0,8,1,12,784,,low
16746,9171,440.0,0.0,8,1,12,784,,low
16747,9171,440.0,0.0,15,1,12,784,,low
16748,9171,583.0,0.0,23,1,12,785,,low
16749,9171,3356.0,0.0,23,1,12,785,,low
16750,9171,2053.0,0.0,23,1,12,785,,low
16751,9171,440.0,0.0,23,1,12,785,,low
16752,9171,8164.0,0.0,8,2,12,785,,low
16753,9171,6932.0,0.0,8,2,12,785,,low
16754,7008,7499.0,0.0,11,2,12,785,,low
16755,9171,4811.0,0.0,12,2,12,785,,low
16756,9171,7499.0,0.0,12,2,12,785,,low
16757,9171,3058.0,0.0,9,3,12,786,,low
16758,9171,6744.0,0.0,13,3,12,786,,low
16759,9171,1512.0,0.0,23,3,12,787,,low
16760,9171,4811.0,0.0,6,4,12,787,,low
16761,9171,8596.0,0.0,6,4,12,787,,low
16762,9171,9167.0,0.0,14,4,12,787,,low
16763,9171,553.0,0.0,14,4,12,787,,low
16764,9171,4811.0,0.0,22,4,12,788,,low
16765,9171,1512.0,0.0,22,4,12,788,,low
16766,9171,2935.0,0.0,14,5,12,788,,low
16767,9171,2508.0,0.0,4,6,12,789,,low
16768,9171,3058.0,0.0,4,6,12,789,,low
16769,9171,4811.0,0.0,4,6,12,789,,low
16770,9171,2508.0,0.0,13,0,12,790,,low
16771,9171,3074.0,0.0,9,1,12,791,,low
16772,9171,4811.0,0.0,9,1,12,791,,low
16773,9171,2414.0,0.04887219999157024,2,2,12,792,very_large,low
16774,9171,583.0,0.0,2,2,12,792,,low
16775,9171,3074.0,0.0,7,2,12,792,,normal
16776,9171,8164.0,0.0,7,2,12,792,,normal
16777,7008,9171.0,0.10334566854638486,8,2,12,792,very_large,low
16778,7008,3074.0,0.0,8,2,12,792,,low
16779,9171,3074.0,0.0,17,2,12,793,,low
16780,9171,2508.0,0.0,2,3,12,793,,low
16781,9171,8164.0,0.0,2,3,12,793,,low
16782,9171,5290.0,0.0,13,3,12,793,,low
16783,9171,2903.0,0.0,13,3,12,793,,low
16784,9171,4811.0,0.0,3,5,12,795,,low
16785,9171,2903.0,0.0,3,5,12,795,,low
16786,9171,4663.0,0.0,17,5,12,796,,low
16787,9171,9167.0,0.0,17,5,12,796,,low
16788,7008,3598.0,0.0,3,6,12,796,,low
16789,7008,9174.0,0.0,2,0,12,797,,low
16790,7008,9174.0,0.0,11,0,12,797,,low
16791,9171,9174.0,0.0,12,0,12,797,,low
16792,9171,3058.0,0.0,12,0,12,797,,low
16793,9171,8273.0,0.0,12,0,12,797,,low
16794,9171,9174.0,0.0,3,1,12,798,,low
16795,7008,5290.0,0.0,8,1,12,798,,low
16796,9171,5290.0,0.0,8,1,12,798,,low
16797,9171,2053.0,0.0,8,1,12,798,,low
16798,9171,8164.0,0.0,12,1,12,798,,low
16799,9171,2996.0,0.0,12,1,12,798,,low
16800,7008,8164.0,0.0,14,1,12,798,,low
16801,7008,2996.0,0.0,14,1,12,798,,low
16802,9171,365.0,0.0,4,2,12,799,,low
16803,9171,1060.0,0.0,4,2,12,799,,low
16804,7008,1060.0,0.0,10,2,12,799,,low
16805,9171,7858.0,0.0,15,2,12,799,,low
16806,7008,6883.0,0.0,15,2,12,799,,low
16807,9171,6883.0,0.0,15,2,12,799,,low
16808,9171,2053.0,0.0,3,3,12,800,,low
16809,9171,3208.0,0.0,3,3,12,800,,low
16810,7008,1023.0,0.0,10,3,12,800,,low
16811,9171,1023.0,0.0,13,3,12,800,,low
16812,9171,7858.0,0.0,13,3,12,800,,low
16813,7008,8273.0,0.0,15,3,12,800,,low
16814,9171,8273.0,0.0,16,3,12,800,,low
16815,9171,9167.0,0.0,1,4,12,801,,low
16816,9171,9167.0,0.0,8,4,12,801,,low
16817,9171,3058.0,0.0,2,5,12,802,,low
16818,9171,0.0,0.0,2,5,12,802,,low
16819,9171,7858.0,0.0,9,5,12,802,,low
16820,9171,2945.0,0.0,3,6,12,803,,low
16821,9171,6125.0,0.0,6,6,12,803,,low
16822,7008,5972.0,0.0,10,6,12,803,,low
16823,9171,8596.0,0.0,16,6,12,804,,low
16824,7008,1562.0,0.0,2,0,12,804,,low
16825,9171,3356.0,0.0,14,0,12,804,,low
16826,9171,5972.0,0.0,14,0,12,804,,low
16827,9171,4663.0,0.0,5,1,12,805,,low
16828,9171,1224.0,0.0,14,1,12,805,,low
16829,9171,365.0,0.0,14,1,12,805,,low
16830,9171,1224.0,0.0,16,1,12,805,,low
16831,9171,1562.0,0.0,16,1,12,805,,low
16832,9171,9174.0,0.0,3,2,1,806,,low
16833,9171,1224.0,0.0,1,3,1,807,,low
16834,7008,1224.0,0.0,4,3,1,807,,low
16835,7008,6128.0,0.0,10,3,1,807,,low
16836,7008,5322.0,0.0,10,3,1,807,,low
16837,7008,6128.0,0.0,11,3,1,807,,low
16838,7008,5322.0,0.0,11,3,1,807,,low
16839,9171,0.0,0.0,16,3,1,807,,low
16840,9171,1224.0,0.0,16,3,1,807,,low
16841,9171,9174.0,0.0,16,4,1,809,,low
16842,9171,5295.0,0.0,10,6,1,810,,low
16843,9171,9110.0,0.0,4,0,1,811,,low
16844,9171,6805.0,0.0,13,0,1,811,,low
16845,9171,5295.0,0.0,13,0,1,811,,low
16846,9171,9174.0,0.0,16,0,1,812,,low
16847,9171,583.0,0.0,16,0,1,812,,low
16848,9171,1224.0,0.0,2,1,1,812,,low
16849,9171,583.0,0.0,2,1,1,812,,low
16850,9171,2520.0,0.0,2,1,1,812,,low
16851,7008,9174.0,0.0,2,1,1,812,,low
16852,7008,583.0,0.0,2,1,1,812,,low
16853,7008,2520.0,0.0,2,1,1,812,,low
16854,9171,9174.0,0.0,3,1,1,812,,low
16855,9171,583.0,0.0,3,1,1,812,,low
16856,9171,2996.0,0.0,11,1,1,812,,low
16857,9171,583.0,0.0,11,1,1,812,,low
16858,9171,8273.0,0.0,11,1,1,812,,low
16859,9171,8596.0,0.0,0,2,1,813,,low
16860,9171,2053.0,0.0,0,2,1,813,,low
16861,9171,5295.0,0.0,0,2,1,813,,low
16862,7008,9049.0,0.0,9,2,1,813,,low
16863,9171,8387.0,0.0,11,2,1,813,,low
16864,2414,7008.0,0.06516388405861627,22,2,1,814,very_large,normal
16865,9171,5295.0,0.0,1,3,1,814,,low
16866,9171,2462.0,0.0,2,3,1,814,,low
16867,9171,2945.0,0.0,12,3,1,814,,low
16868,9171,2996.0,0.0,12,3,1,814,,low
16869,9171,5972.0,0.0,16,3,1,815,,low
16870,9171,2053.0,0.0,16,3,1,815,,low
16871,9171,2945.0,0.0,2,4,1,815,,low
16872,9171,9174.0,0.0,12,4,1,815,,low
16873,9171,1224.0,0.0,2,5,1,816,,low
16874,9171,3058.0,0.0,2,5,1,816,,low
16875,9171,5290.0,0.0,2,5,1,816,,low
16876,9171,5295.0,0.0,1,6,1,817,,low
16877,9171,2053.0,0.0,1,6,1,817,,low
16878,7008,3356.0,0.0,4,6,1,817,,low
16879,7008,9174.0,0.0,9,6,1,817,,low
16880,9171,4799.0,0.0,14,6,1,817,,low
16881,9171,2903.0,0.0,14,6,1,817,,low
16882,9171,3074.0,0.0,2,0,1,818,,low
16883,9171,4811.0,0.0,2,0,1,818,,low
16884,9171,6805.0,0.0,2,0,1,818,,low
16885,9171,4799.0,0.0,2,0,1,818,,low
16886,9171,3356.0,0.0,2,0,1,818,,low
16887,9171,2053.0,0.0,3,0,1,818,,low
16888,9171,4799.0,0.0,5,0,1,818,,low
16889,7008,3074.0,0.0,7,0,1,818,,low
16890,7008,6805.0,0.0,7,0,1,818,,low
16891,9171,3074.0,0.0,10,0,1,818,,normal
16892,9171,4811.0,0.0,3,1,1,819,,low
16893,9171,3356.0,0.0,3,1,1,819,,low
16894,9171,8851.0,0.0,3,1,1,819,,low
16895,9171,4811.0,0.0,5,1,1,819,,low
16896,9171,5972.0,0.0,5,1,1,819,,low
16897,7008,3074.0,0.0,6,1,1,819,,low
16898,9171,5295.0,0.0,10,1,1,819,,normal
16899,9171,6805.0,0.0,10,1,1,819,,normal
16900,9171,9110.0,0.0,13,1,1,819,,low
16901,9171,6805.0,0.0,3,2,1,820,,low
16902,9171,4663.0,0.0,3,2,1,820,,low
16903,9171,7866.0,0.0,4,2,1,820,,low
16904,9171,2996.0,0.0,4,2,1,820,,low
16905,7008,6805.0,0.0,5,2,1,820,,low
16906,7008,7866.0,0.0,5,2,1,820,,low
16907,7008,259.0,0.0,5,2,1,820,,low
16908,9171,2053.0,0.0,14,2,1,820,,low
16909,9171,2414.0,0.013318168727755429,14,2,1,820,very_large,low
16910,9171,2996.0,0.0,14,2,1,820,,low
16911,9171,7499.0,0.0,1,3,1,821,,low
16912,9171,5295.0,0.0,1,3,1,821,,low
16913,9171,2508.0,0.0,1,3,1,821,,low
16914,9171,2053.0,0.0,1,3,1,821,,low
16915,9171,2584.0,0.0,15,3,1,821,,low
16916,7008,2584.0,0.0,15,3,1,821,,low
16917,9171,2584.0,0.0,15,3,1,821,,low
16918,7008,9174.0,0.0,15,3,1,821,,low
16919,7008,9174.0,0.0,16,3,1,821,,low
16920,9171,3415.0,0.0,2,4,1,822,,normal
16921,9171,4799.0,0.0,2,4,1,822,,low
16922,9171,2053.0,0.0,2,4,1,822,,low
16923,9171,2508.0,0.0,7,4,1,822,,low
16924,9171,3415.0,0.0,7,4,1,822,,low
16925,7008,1224.0,0.0,10,4,1,822,,low
16926,9171,1224.0,0.0,11,4,1,822,,low
16927,9171,6744.0,0.0,12,4,1,822,,low
16928,9171,6603.0,0.0,12,4,1,822,,low
16929,7008,1224.0,0.0,15,4,1,822,,low
16930,7008,2996.0,0.0,15,4,1,822,,low
16931,7008,6603.0,0.0,15,4,1,822,,low
16932,9171,6603.0,0.0,17,4,1,823,,low
16933,9171,7499.0,0.0,1,5,1,823,,normal
16934,9171,2508.0,0.0,2,5,1,823,,normal
16935,9171,3415.0,0.0,13,5,1,823,,low
16936,9171,9110.0,0.0,1,6,1,824,,normal
16937,9171,4319.0,0.0,7,6,1,824,,low
16938,9171,3415.0,0.0,7,6,1,824,,low
16939,9171,4141.0,0.0,7,6,1,824,,normal
16940,7008,4141.0,0.0,8,6,1,824,,low
16941,7008,3415.0,0.0,8,6,1,824,,low
16942,9171,6805.0,0.0,9,6,1,824,,low
16943,9171,3415.0,0.0,9,6,1,824,,low
16944,7008,4141.0,0.0,16,6,1,825,,low
16945,7008,6805.0,0.0,16,6,1,825,,low
16946,9171,6932.0,0.0,2,0,1,825,,normal
16947,7008,6932.0,0.0,2,0,1,825,,low
16948,9171,7858.0,0.0,0,1,1,826,,normal
16949,9171,8273.0,0.0,0,1,1,826,,low
16950,9171,7858.0,0.0,5,1,1,826,,low
16951,9171,2053.0,0.0,23,1,1,827,,normal
16952,9171,2520.0,0.0,11,2,1,827,,low
16953,9171,2993.0,0.0,11,2,1,827,,low
16954,9171,4319.0,0.0,13,2,1,827,,low
16955,9171,7858.0,0.0,0,3,1,828,,low
16956,9171,8273.0,0.0,0,3,1,828,,low
16957,9171,6883.0,0.0,0,3,1,828,,low
16958,9171,0.0,0.0,0,3,1,828,,low
16959,9171,6883.0,0.0,11,3,1,828,,low
16960,9171,7045.0,0.0,11,3,1,828,,low
16961,9171,6883.0,0.0,1,4,1,829,,low
16962,9171,6883.0,0.0,5,4,1,829,,low
16963,9171,3356.0,0.0,5,4,1,829,,low
16964,9171,2903.0,0.0,0,5,1,830,,low
16965,9171,2993.0,0.0,10,5,1,830,,low
16966,9171,654.0,0.0,3,6,1,831,,normal
16967,7008,654.0,0.0,5,0,1,832,,low
16968,9171,4865.0,0.0,7,0,1,832,,low
16969,9171,5295.0,0.0,14,0,1,832,,low
16970,9171,9110.0,0.0,14,0,1,832,,low
16971,9171,2053.0,0.0,4,1,1,833,,normal
16972,9171,9110.0,0.0,4,1,1,833,,normal
16973,9171,4811.0,0.0,14,2,1,834,,low
16974,9171,7858.0,0.0,4,3,1,835,,low
16975,9171,7858.0,0.0,13,3,1,835,,normal
16976,9171,2996.0,0.0,13,3,1,835,,normal
16977,9171,3058.0,0.0,14,4,1,836,,low
16978,7008,2996.0,0.0,19,5,2,838,,low
16979,7008,3272.0,0.0,20,5,2,838,,low
16980,9171,2996.0,0.0,1,6,2,838,,low
16981,9171,2996.0,0.0,1,6,2,838,,low
16982,9171,2996.0,0.0,8,6,2,838,,low
16983,9171,6747.0,0.0,23,6,2,839,,low
16984,9171,3058.0,0.0,23,6,2,839,,low
16985,9171,3489.0,0.0,12,0,2,839,,low
16986,7008,4319.0,0.0,13,0,2,839,,low
16987,9171,4319.0,0.0,13,0,2,839,,low
16988,9171,3415.0,0.0,13,0,2,839,,low
16989,7008,6128.0,0.0,16,0,2,840,,low
16990,7008,5322.0,0.0,16,0,2,840,,low
16991,9171,2996.0,0.0,16,0,2,840,,low
16992,9171,8445.0,0.0,16,0,2,840,,low
16993,9171,1512.0,0.0,4,1,2,840,,low
16994,9171,9049.0,0.0,7,1,2,840,,low
16995,9171,7858.0,0.0,13,1,2,840,,low
16996,9171,4811.0,0.0,13,1,2,840,,low
16997,9171,8851.0,0.0,14,1,2,840,,low
16998,7008,9049.0,0.0,16,1,2,840,,low
16999,7008,8851.0,0.0,20,1,2,841,,low
17000,9171,4811.0,0.0,23,1,2,841,,low
17001,9171,2053.0,0.0,4,2,2,841,,low
17002,9171,3415.0,0.0,4,2,2,841,,low
17003,9171,1060.0,0.0,12,2,2,841,,low
17004,9171,4811.0,0.0,12,2,2,841,,low
17005,9171,1562.0,0.0,12,2,2,841,,low
17006,9171,6505.0,0.0,6,3,2,842,,low
17007,9171,2996.0,0.0,6,3,2,842,,low
17008,7008,6520.0,0.0,13,3,2,842,,low
17009,9171,6520.0,0.0,14,3,2,842,,low
17010,9171,9174.0,0.0,14,3,2,842,,low
17011,7008,2996.0,0.0,14,3,2,842,,low
17012,9171,2996.0,0.0,14,3,2,842,,low
17013,9171,2053.0,0.0,0,4,2,843,,low
17014,9171,8851.0,0.0,0,4,2,843,,low
17015,9171,9110.0,0.0,7,4,2,843,,low
17016,9171,0.0,0.0,7,4,2,843,,low
17017,9171,9174.0,0.0,7,4,2,843,,low
17018,9171,4663.0,0.0,12,4,2,843,,low
17019,9171,6744.0,0.0,15,4,2,843,,low
17020,9171,9110.0,0.0,17,4,2,844,,low
