address,node_id,in_degree,total_received,first_received,last_received,out_degree,total_sent,first_sent,last_sent,total_degree,first_activity,last_activity,activity_days,net_balance,node_type
0x58ff01a42d5ca5b99aaa1db4fab238d91ebfd0a8,3336,0,0.0,,,1,0.0,2018-10-26 02:55:12,2018-10-26 02:55:12,1,2018-10-26 02:55:12,2018-10-26 02:55:12,0,0.0,source_only
0x590299ae4e6ab6f756b3b8bebfc1db2e4ff5a628,3337,0,0.0,,,1,0.15,2018-03-10 08:53:07,2018-03-10 08:53:07,1,2018-03-10 08:53:07,2018-03-10 08:53:07,0,-0.15,source_only
0x5915cf499dc05aacc4febec88e9055d6619a13ff,3338,0,0.0,,,1,0.5,2018-04-15 05:33:11,2018-04-15 05:33:11,1,2018-04-15 05:33:11,2018-04-15 05:33:11,0,-0.5,source_only
0x591c96e9e120968a2c5f58cdc30a502174d5b4af,3339,0,0.0,,,7,15.25,2017-12-21 10:24:38,2018-01-01 15:33:48,7,2017-12-21 10:24:38,2018-01-01 15:33:48,11,-15.25,source_only
0x591cfccca8e48d3ec11c571873a8e4093a2aeae2,3340,1,0.4,2018-03-30 21:34:04,2018-03-30 21:34:04,0,0.0,,,1,2018-03-30 21:34:04,2018-03-30 21:34:04,0,0.4,sink_only
0x592234c2ac106560b4a6b37fa1d147df06b2dcf2,3341,0,0.0,,,1,0.05,2021-12-16 23:39:54,2021-12-16 23:39:54,1,2021-12-16 23:39:54,2021-12-16 23:39:54,0,-0.05,source_only
0x5928cef2ad47fce96cdca6eb7a1acb814d641aec,3342,0,0.0,,,1,0.0,2018-11-03 07:08:07,2018-11-03 07:08:07,1,2018-11-03 07:08:07,2018-11-03 07:08:07,0,0.0,source_only
0x592a51330f1e824dd71135d3adc18d56a7bbf5df,3343,0,0.0,,,6,0.11,2017-12-18 21:53:56,2018-01-11 14:53:37,6,2017-12-18 21:53:56,2018-01-11 14:53:37,23,-0.11,source_only
0x592aa067b2cc664c5d206515b0fadbaf2080a131,3344,0,0.0,,,1,0.0,2021-12-17 02:23:06,2021-12-17 02:23:06,1,2021-12-17 02:23:06,2021-12-17 02:23:06,0,0.0,source_only
0x5931fd51ae505be47c5313e3ebd4b089ef6305ff,3345,0,0.0,,,1,0.0,2018-11-14 17:35:20,2018-11-14 17:35:20,1,2018-11-14 17:35:20,2018-11-14 17:35:20,0,0.0,source_only
0x5932861aec8eeaa9b61aec9e165271acccbb2e69,3346,1,0.01206,2018-03-29 08:39:19,2018-03-29 08:39:19,0,0.0,,,1,2018-03-29 08:39:19,2018-03-29 08:39:19,0,0.01206,sink_only
0x5932cd3d500103a5160b76bc353e9c725eb4cbdd,3347,0,0.0,,,1,0.0,2018-11-15 02:47:33,2018-11-15 02:47:33,1,2018-11-15 02:47:33,2018-11-15 02:47:33,0,0.0,source_only
0x5937562623db74e37ebc378506b6af1397498d68,3348,0,0.0,,,1,2.52,2021-12-17 01:21:13,2021-12-17 01:21:13,1,2021-12-17 01:21:13,2021-12-17 01:21:13,0,-2.52,source_only
0x593937efe9501de2daf3372fa9b3b544ce0c0a4f,3349,0,0.0,,,2,3.0,2018-01-16 19:39:28,2018-01-16 19:48:09,2,2018-01-16 19:39:28,2018-01-16 19:48:09,0,-3.0,source_only
0x593bf4f42bb37d8f7321f1def20e7b6aee81ad41,3350,0,0.0,,,1,0.0094630413952109,2023-07-05 10:53:11,2023-07-05 10:53:11,1,2023-07-05 10:53:11,2023-07-05 10:53:11,0,-0.0094630413952109,source_only
0x594803ade85fde7d74560736cd9fe314f04e3fca,3351,0,0.0,,,2,0.0,2018-02-26 22:43:15,2018-03-23 15:41:33,2,2018-02-26 22:43:15,2018-03-23 15:41:33,24,0.0,source_only
0x594966d2b41a6ef37e4fb79b7389937d60873385,3352,0,0.0,,,1,0.0,2018-11-15 18:37:10,2018-11-15 18:37:10,1,2018-11-15 18:37:10,2018-11-15 18:37:10,0,0.0,source_only
0x594f0c605bea51cc5b74ad99cb2f4e235ccf0c29,3353,0,0.0,,,1,0.0,2018-11-15 16:12:39,2018-11-15 16:12:39,1,2018-11-15 16:12:39,2018-11-15 16:12:39,0,0.0,source_only
0x5953bbb304f9e74f2166e97ef0281b21d4d8d970,3354,0,0.0,,,2,0.2,2021-12-17 00:17:16,2021-12-17 02:02:15,2,2021-12-17 00:17:16,2021-12-17 02:02:15,0,-0.2,source_only
0x5956478bfd61de1530d485b6bbc03ba09087094e,3355,0,0.0,,,1,0.0,2018-11-10 17:17:35,2018-11-10 17:17:35,1,2018-11-10 17:17:35,2018-11-10 17:17:35,0,0.0,source_only
0x595832f8fc6bf59c85c527fec3740a1b7a361269,3356,50,0.0,2019-07-09 14:55:10,2024-10-20 09:54:59,0,0.0,,,50,2019-07-09 14:55:10,2024-10-20 09:54:59,1929,0.0,sink_only
0x596568bd5d1556301c86f776db7c8aea9c221c3a,3357,0,0.0,,,2,1.4069955023355267,2021-12-16 22:00:07,2021-12-16 23:19:29,2,2021-12-16 22:00:07,2021-12-16 23:19:29,0,-1.4069955023355267,source_only
0x5968269126727b8be904a5bfe808496afeb5f351,3358,0,0.0,,,1,6.75e-16,2023-08-05 09:40:11,2023-08-05 09:40:11,1,2023-08-05 09:40:11,2023-08-05 09:40:11,0,-6.75e-16,source_only
0x59794a9534138382e05de5409d2c59a35eb2b0c0,3359,0,0.0,,,1,0.34819443969811,2021-12-17 00:44:33,2021-12-17 00:44:33,1,2021-12-17 00:44:33,2021-12-17 00:44:33,0,-0.34819443969811,source_only
0x597ae11131d4aff32faf4eb47a1e26b869805544,3360,0,0.0,,,1,0.26,2021-12-17 00:54:58,2021-12-17 00:54:58,1,2021-12-17 00:54:58,2021-12-17 00:54:58,0,-0.26,source_only
0x597fe7791604aa8560f58703e243255b1a010603,3361,0,0.0,,,1,0.175,2021-12-16 23:07:40,2021-12-16 23:07:40,1,2021-12-16 23:07:40,2021-12-16 23:07:40,0,-0.175,source_only
0x599039350caca250123a1bca9254f73e87bffc93,3362,0,0.0,,,1,0.0,2021-12-17 01:49:56,2021-12-17 01:49:56,1,2021-12-17 01:49:56,2021-12-17 01:49:56,0,0.0,source_only
0x5991124254c0f941a9e5cdb70fadb51e330cb3b2,3363,0,0.0,,,1,0.6,2021-12-17 00:06:49,2021-12-17 00:06:49,1,2021-12-17 00:06:49,2021-12-17 00:06:49,0,-0.6,source_only
0x5991defd17443c8523666d4a885c4b0ea14ee417,3364,0,0.0,,,3,3.0,2018-01-15 16:28:22,2018-01-15 16:47:04,3,2018-01-15 16:28:22,2018-01-15 16:47:04,0,-3.0,source_only
0x599c39b4553d2a211eaab0f457a65a7dd8749409,3365,0,0.0,,,1,0.0,2018-03-22 10:46:23,2018-03-22 10:46:23,1,2018-03-22 10:46:23,2018-03-22 10:46:23,0,0.0,source_only
0x599d264a6ac00aa841e5169f8f717dca7612023b,3366,0,0.0,,,1,0.1064045758369603,2021-12-17 02:00:02,2021-12-17 02:00:02,1,2021-12-17 02:00:02,2021-12-17 02:00:02,0,-0.1064045758369603,source_only
0x59abc82208ca435773608eb70f4035fc2ea861da,3367,0,0.0,,,2,1.111e-06,2025-09-15 07:19:35,2025-09-15 07:36:47,2,2025-09-15 07:19:35,2025-09-15 07:36:47,0,-1.111e-06,source_only
0x59c33750de67e73734fa99325b126381ed5a971b,3368,0,0.0,,,2,0.15,2021-12-17 00:26:48,2021-12-17 00:48:51,2,2021-12-17 00:26:48,2021-12-17 00:48:51,0,-0.15,source_only
0x59c3a7788f830638ea5f12333e9c4f7c280bc21f,3369,0,0.0,,,2,0.5,2017-12-18 21:21:04,2017-12-18 21:27:15,2,2017-12-18 21:21:04,2017-12-18 21:27:15,0,-0.5,source_only
0x59ce6d8dffb9ee36fd494057708a64b2170ee01f,3370,0,0.0,,,1,0.0,2018-11-01 01:08:36,2018-11-01 01:08:36,1,2018-11-01 01:08:36,2018-11-01 01:08:36,0,0.0,source_only
0x59dde7f00580a84b2a133ac307b5137ff81f7a9a,3371,0,0.0,,,3,6.720000000000001,2021-12-17 00:12:59,2021-12-17 02:13:07,3,2021-12-17 00:12:59,2021-12-17 02:13:07,0,-6.720000000000001,source_only
0x59e5a5238392d728c9cd420ed67d160e0a902a92,3372,0,0.0,,,1,0.004764386297571,2023-07-09 13:56:35,2023-07-09 13:56:35,1,2023-07-09 13:56:35,2023-07-09 13:56:35,0,-0.004764386297571,source_only
0x59ef0c6071fd895d37342bc0b74acd6fe434ad34,3373,0,0.0,,,3,1.22,2021-12-17 00:47:15,2021-12-17 02:41:07,3,2021-12-17 00:47:15,2021-12-17 02:41:07,0,-1.22,source_only
0x59f9b4fad1bb545228459b4bb17a47f2792493fb,3374,0,0.0,,,1,0.0,2018-04-25 12:53:23,2018-04-25 12:53:23,1,2018-04-25 12:53:23,2018-04-25 12:53:23,0,0.0,source_only
0x5a034690c1c04a6b0e573e54f3afd4a57846f9ab,3375,0,0.0,,,1,0.0,2018-11-09 11:23:16,2018-11-09 11:23:16,1,2018-11-09 11:23:16,2018-11-09 11:23:16,0,0.0,source_only
0x5a0726cabbf4b2910bcdc631f4e9f2df12ff7647,3376,0,0.0,,,1,0.0,2025-07-02 12:53:59,2025-07-02 12:53:59,1,2025-07-02 12:53:59,2025-07-02 12:53:59,0,0.0,source_only
0x5a08fbc3610bc5d7c055e6ab27412105918e0b21,3377,0,0.0,,,1,0.0790645399327957,2021-12-16 23:38:02,2021-12-16 23:38:02,1,2021-12-16 23:38:02,2021-12-16 23:38:02,0,-0.0790645399327957,source_only
0x5a154551784da2f0fbd13c6a880eb66573fe3a04,3378,0,0.0,,,1,0.14,2021-12-16 22:39:52,2021-12-16 22:39:52,1,2021-12-16 22:39:52,2021-12-16 22:39:52,0,-0.14,source_only
0x5a1ecbf485bfb23aa6e74393e9b26b40afd95da9,3379,0,0.0,,,6,25.0,2017-12-23 00:02:26,2018-01-10 22:22:53,6,2017-12-23 00:02:26,2018-01-10 22:22:53,18,-25.0,source_only
0x5a25faa94624f29cdb8ff87e41f4a273660cf156,3380,0,0.0,,,1,0.077,2018-01-12 18:32:11,2018-01-12 18:32:11,1,2018-01-12 18:32:11,2018-01-12 18:32:11,0,-0.077,source_only
0x5a282c07552201b9eec93f49c8c269b2752d2ee2,3381,0,0.0,,,6,0.93,2021-12-17 00:26:48,2021-12-17 00:57:30,6,2021-12-17 00:26:48,2021-12-17 00:57:30,0,-0.93,source_only
0x5a39a5e48efadf2c96c638cd1ca5128122f93ee3,3382,0,0.0,,,1,0.202,2018-03-31 07:15:48,2018-03-31 07:15:48,1,2018-03-31 07:15:48,2018-03-31 07:15:48,0,-0.202,source_only
0x5a4e03499ccecfda3047d241bf186492773a6511,3383,0,0.0,,,1,0.0,2018-10-29 13:04:05,2018-10-29 13:04:05,1,2018-10-29 13:04:05,2018-10-29 13:04:05,0,0.0,source_only
0x5a53965376f9d8641839aee801d70408cf3d6102,3384,0,0.0,,,3,0.0,2018-04-10 00:58:30,2018-04-12 19:03:12,3,2018-04-10 00:58:30,2018-04-12 19:03:12,2,0.0,source_only
0x5a5c4cfec98b13d06798a3d873e3758d0fd8a450,3385,0,0.0,,,1,3.75e-16,2023-08-01 01:36:59,2023-08-01 01:36:59,1,2023-08-01 01:36:59,2023-08-01 01:36:59,0,-3.75e-16,source_only
0x5a65c5e4289c34854f07dbb749ec7e8949a9131d,3386,0,0.0,,,5,0.155,2017-12-19 21:33:30,2017-12-21 21:32:39,5,2017-12-19 21:33:30,2017-12-21 21:32:39,1,-0.155,source_only
0x5a65e569d5ec78b2f40e960200f52c700c89e68d,3387,0,0.0,,,1,0.0722682718472953,2023-07-25 05:46:11,2023-07-25 05:46:11,1,2023-07-25 05:46:11,2023-07-25 05:46:11,0,-0.0722682718472953,source_only
0x5a693001b0968daf8d6acccd58b8e8f4d2e1cad6,3388,0,0.0,,,1,0.0,2018-04-02 13:13:01,2018-04-02 13:13:01,1,2018-04-02 13:13:01,2018-04-02 13:13:01,0,0.0,source_only
0x5a697e3c4a3fdd0c98e2056f372e68f8fc5e9123,3389,0,0.0,,,2,0.0,2018-11-01 10:50:06,2018-11-02 03:28:50,2,2018-11-01 10:50:06,2018-11-02 03:28:50,0,0.0,source_only
0x5a6f7c13e0fa9bb742905ccd2724b3b5b4fec47e,3390,0,0.0,,,1,0.0,2018-11-16 01:32:44,2018-11-16 01:32:44,1,2018-11-16 01:32:44,2018-11-16 01:32:44,0,0.0,source_only
0x5a726c0ad809c781093fd074ac40a52023ed3336,3391,0,0.0,,,1,0.0,2021-12-16 22:17:44,2021-12-16 22:17:44,1,2021-12-16 22:17:44,2021-12-16 22:17:44,0,0.0,source_only
0x5a9cf70048db6f7b1c96b651a9a8c58567d73b0c,3392,0,0.0,,,10,0.0,2017-12-27 10:23:02,2018-01-31 08:31:39,10,2017-12-27 10:23:02,2018-01-31 08:31:39,34,0.0,source_only
0x5aa14aaa3549835a33d34c2252870f6cf7f0596f,3393,0,0.0,,,1,0.0,2021-12-16 23:41:24,2021-12-16 23:41:24,1,2021-12-16 23:41:24,2021-12-16 23:41:24,0,0.0,source_only
0x5aa55efeb7abd1c23b1252ef54fca65ca0bd2662,3394,0,0.0,,,1,0.1995403154462148,2021-12-16 23:11:08,2021-12-16 23:11:08,1,2021-12-16 23:11:08,2021-12-16 23:11:08,0,-0.1995403154462148,source_only
0x5aae83d33d8b62312c6b064df23b560da439edbc,3395,0,0.0,,,1,0.0,2018-11-16 18:59:15,2018-11-16 18:59:15,1,2018-11-16 18:59:15,2018-11-16 18:59:15,0,0.0,source_only
0x5abbd994988bdb2d5b1e96d1519a59a5b58dd2c3,3396,0,0.0,,,1,0.0,2021-12-17 02:19:41,2021-12-17 02:19:41,1,2021-12-17 02:19:41,2021-12-17 02:19:41,0,0.0,source_only
0x5ac04f3184d0019907d3864ad975149658f3dd70,3397,0,0.0,,,1,0.0,2018-11-15 19:23:20,2018-11-15 19:23:20,1,2018-11-15 19:23:20,2018-11-15 19:23:20,0,0.0,source_only
0x5ac674ae822aab66b6bcafb99cf4de7f59b40ae2,3398,0,0.0,,,1,0.0,2018-11-06 23:53:57,2018-11-06 23:53:57,1,2018-11-06 23:53:57,2018-11-06 23:53:57,0,0.0,source_only
0x5ad275e19d416db7d805f9559fbcb4f1c02b22db,3399,0,0.0,,,1,0.32,2021-12-16 23:41:41,2021-12-16 23:41:41,1,2021-12-16 23:41:41,2021-12-16 23:41:41,0,-0.32,source_only
0x5ad294aa86b3df412ff6f44e2481552bfeb45935,3400,0,0.0,,,1,0.0,2018-01-14 22:50:47,2018-01-14 22:50:47,1,2018-01-14 22:50:47,2018-01-14 22:50:47,0,0.0,source_only
0x5ad6668d9f793a1fbab0b9383353f889c35fa595,3401,0,0.0,,,1,0.2068466770882561,2021-12-17 02:13:50,2021-12-17 02:13:50,1,2021-12-17 02:13:50,2021-12-17 02:13:50,0,-0.2068466770882561,source_only
0x5adb31d899bd96cf472c35d7c13bad1f3e49ed17,3402,0,0.0,,,1,0.0,2018-10-23 21:37:08,2018-10-23 21:37:08,1,2018-10-23 21:37:08,2018-10-23 21:37:08,0,0.0,source_only
0x5ae49999c31e2c57bfe714e8603d301f844a8e94,3403,0,0.0,,,1,0.0708468639156839,2021-12-16 23:13:02,2021-12-16 23:13:02,1,2021-12-16 23:13:02,2021-12-16 23:13:02,0,-0.0708468639156839,source_only
0x5aed8ef7b9ce23463ab29ba9cfc3337c4ba5a8bb,3404,0,0.0,,,1,0.0,2018-04-29 03:44:54,2018-04-29 03:44:54,1,2018-04-29 03:44:54,2018-04-29 03:44:54,0,0.0,source_only
0x5af2be193a6abca9c8817001f45744777db30756,3405,26,0.0,2019-07-12 10:57:24,2021-08-19 06:13:57,0,0.0,,,26,2019-07-12 10:57:24,2021-08-19 06:13:57,768,0.0,sink_only
0x5af84f2261ee41aa753023cb090908dc243cfd62,3406,0,0.0,,,1,0.0,2018-03-15 01:11:51,2018-03-15 01:11:51,1,2018-03-15 01:11:51,2018-03-15 01:11:51,0,0.0,source_only
0x5af8f3b6f93422e8a4b9fa10301f6ddb307bdb9a,3407,0,0.0,,,2,0.0,2018-11-10 22:09:45,2018-11-14 03:11:04,2,2018-11-10 22:09:45,2018-11-14 03:11:04,3,0.0,source_only
0x5afa70151f54e0d9ba32418fa17310a5afa1063b,3408,0,0.0,,,3,2.3194818118934557,2021-12-17 01:39:09,2021-12-17 02:20:36,3,2021-12-17 01:39:09,2021-12-17 02:20:36,0,-2.3194818118934557,source_only
0x5afb20ab14c88560c38b66d03906ee9fd2c050ac,3409,0,0.0,,,1,0.0472942501508935,2021-12-16 22:55:19,2021-12-16 22:55:19,1,2021-12-16 22:55:19,2021-12-16 22:55:19,0,-0.0472942501508935,source_only
0x5afdcbbfc3b51ddbbbd2bb872c7e2db5d4e5bdb8,3410,0,0.0,,,5,0.01,2017-12-19 11:19:18,2017-12-19 11:56:40,5,2017-12-19 11:19:18,2017-12-19 11:56:40,0,-0.01,source_only
0x5b03f5afd04809090fc04568c4add50f1c9fb663,3411,0,0.0,,,1,0.0,2018-11-02 04:51:44,2018-11-02 04:51:44,1,2018-11-02 04:51:44,2018-11-02 04:51:44,0,0.0,source_only
0x5b23897fa54a8f1a8e4c6b7624569cd669eda9b5,3412,0,0.0,,,1,0.0,2018-10-28 01:26:45,2018-10-28 01:26:45,1,2018-10-28 01:26:45,2018-10-28 01:26:45,0,0.0,source_only
0x5b273629b9fe1ac6ac013aa2370ceb4539dbe27f,3413,0,0.0,,,2,0.0,2018-11-14 05:41:28,2018-11-14 06:13:15,2,2018-11-14 05:41:28,2018-11-14 06:13:15,0,0.0,source_only
0x5b29d9d23c121dbc62d0b87b8fc2400b47cec16a,3414,0,0.0,,,2,0.4,2018-01-03 19:37:58,2018-01-03 19:49:40,2,2018-01-03 19:37:58,2018-01-03 19:49:40,0,-0.4,source_only
0x5b2e4a700dfbc560061e957edec8f6eeeb74a320,3415,35,0.0,2019-07-31 07:58:40,2020-09-04 12:01:33,0,0.0,,,35,2019-07-31 07:58:40,2020-09-04 12:01:33,401,0.0,sink_only
0x5b35fb10822c7e434cfbedcba598d2b80b08bc9b,3416,0,0.0,,,1,0.0008273266849708,2021-12-16 23:32:09,2021-12-16 23:32:09,1,2021-12-16 23:32:09,2021-12-16 23:32:09,0,-0.0008273266849708,source_only
0x5b38edc8e4fcb525ed5b41597d276295f579fd80,3417,0,0.0,,,1,0.0049781,2018-10-22 16:38:04,2018-10-22 16:38:04,1,2018-10-22 16:38:04,2018-10-22 16:38:04,0,-0.0049781,source_only
0x5b3eeba9dee20e248c3894b8eeb965427cb221d9,3418,0,0.0,,,1,0.17,2021-12-16 22:35:17,2021-12-16 22:35:17,1,2021-12-16 22:35:17,2021-12-16 22:35:17,0,-0.17,source_only
0x5b4057cdcac75bf0406590169ea5865f0c8a698e,3419,0,0.0,,,1,0.0081076943074101,2023-07-13 18:06:47,2023-07-13 18:06:47,1,2023-07-13 18:06:47,2023-07-13 18:06:47,0,-0.0081076943074101,source_only
0x5b472436636b954c0550e7b0c6597798278fc0d9,3420,0,0.0,,,6,0.0487,2017-12-30 07:02:19,2017-12-30 07:57:01,6,2017-12-30 07:02:19,2017-12-30 07:57:01,0,-0.0487,source_only
0x5b4b1424d9dea595509232eb98edb0030ab6828c,3421,0,0.0,,,1,0.0,2021-12-17 02:28:49,2021-12-17 02:28:49,1,2021-12-17 02:28:49,2021-12-17 02:28:49,0,0.0,source_only
0x5b504346be738cd4c378136d03bd0f4cd6f23b83,3422,0,0.0,,,2,0.0,2017-12-30 06:39:02,2017-12-30 07:56:09,2,2017-12-30 06:39:02,2017-12-30 07:56:09,0,0.0,source_only
0x5b55ead50423081ae81913a6e52a1c0ea4822259,3423,0,0.0,,,1,0.7,2018-03-31 04:47:15,2018-03-31 04:47:15,1,2018-03-31 04:47:15,2018-03-31 04:47:15,0,-0.7,source_only
0x5b5711a66c16a1a0b43bba945164a6b466c44b89,3424,0,0.0,,,2,52.53596616803701,2021-12-16 22:18:06,2021-12-16 22:21:37,2,2021-12-16 22:18:06,2021-12-16 22:21:37,0,-52.53596616803701,source_only
0x5b572b1b59f28c55e04796472d8a0a908fba6c45,3425,0,0.0,,,1,0.63,2021-12-16 21:39:42,2021-12-16 21:39:42,1,2021-12-16 21:39:42,2021-12-16 21:39:42,0,-0.63,source_only
0x5b58b37ea784a299070ce0a0af3d33c0c7f34e2e,3426,0,0.0,,,1,1.10227119,2018-03-30 11:08:19,2018-03-30 11:08:19,1,2018-03-30 11:08:19,2018-03-30 11:08:19,0,-1.10227119,source_only
0x5b6122c109b78c6755486966148c1d70a50a47d7,3427,0,0.0,,,127,0.0,2018-09-10 18:26:41,2018-11-16 21:49:01,127,2018-09-10 18:26:41,2018-11-16 21:49:01,67,0.0,hub
0x5b6c2397b314e693ee91f9ac156d8cca4ae64cb4,3428,0,0.0,,,1,0.19,2021-12-17 01:33:35,2021-12-17 01:33:35,1,2021-12-17 01:33:35,2021-12-17 01:33:35,0,-0.19,source_only
0x5b7533812759b45c2b44c19e320ba2cd2681b542,3429,6,0.0,2022-03-07 10:14:06,2024-10-05 08:20:23,0,0.0,,,6,2022-03-07 10:14:06,2024-10-05 08:20:23,942,0.0,sink_only
0x5b7b2da12dfc62c033a65a3d7a16da6c1acc058e,3430,0,0.0,,,2,0.030324361136734,2021-12-17 01:03:12,2021-12-17 01:33:51,2,2021-12-17 01:03:12,2021-12-17 01:33:51,0,-0.030324361136734,source_only
0x5b7b7dbd59518d198685a208b6dcd4d6eeb231d2,3431,0,0.0,,,1,0.0,2018-11-11 05:09:40,2018-11-11 05:09:40,1,2018-11-11 05:09:40,2018-11-11 05:09:40,0,0.0,source_only
0x5b845cc27616a10b30ed41e7bb4b87c2eaad3f0c,3432,0,0.0,,,1,0.0001,2020-11-04 17:14:51,2020-11-04 17:14:51,1,2020-11-04 17:14:51,2020-11-04 17:14:51,0,-0.0001,source_only
0x5b8dba573c38f4b03426cf2e3962557492e5b2c8,3433,0,0.0,,,1,5.49e-16,2023-08-01 05:55:11,2023-08-01 05:55:11,1,2023-08-01 05:55:11,2023-08-01 05:55:11,0,-5.49e-16,source_only
0x5b8e57462a9e0c49edcc4dbcd3b59b2990944a6f,3434,0,0.0,,,1,0.0,2018-10-23 20:39:30,2018-10-23 20:39:30,1,2018-10-23 20:39:30,2018-10-23 20:39:30,0,0.0,source_only
0x5b93c1c7c33850b08cc42fe02f36b70ddf5ad0d5,3435,0,0.0,,,1,0.0,2021-12-16 23:52:24,2021-12-16 23:52:24,1,2021-12-16 23:52:24,2021-12-16 23:52:24,0,0.0,source_only
0x5b9604274f4efc91e0996994173728ca1bc6ce3e,3436,0,0.0,,,1,0.0,2018-11-13 03:30:48,2018-11-13 03:30:48,1,2018-11-13 03:30:48,2018-11-13 03:30:48,0,0.0,source_only
0x5ba463d0e9f24af34b01aa49ad870cec505c7ebc,3437,0,0.0,,,1,8e-17,2023-08-03 05:33:23,2023-08-03 05:33:23,1,2023-08-03 05:33:23,2023-08-03 05:33:23,0,-8e-17,source_only
0x5baeac0a0417a05733884852aa068b706967e790,3438,0,0.0,,,1,1.2522797,2018-04-08 08:58:18,2018-04-08 08:58:18,1,2018-04-08 08:58:18,2018-04-08 08:58:18,0,-1.2522797,source_only
0x5bba14c5f1bd8ebdba28b699d6496e5630d0e4a2,3439,0,0.0,,,1,0.007,2021-12-17 01:49:20,2021-12-17 01:49:20,1,2021-12-17 01:49:20,2021-12-17 01:49:20,0,-0.007,source_only
0x5bba2766a2a3f6f717f9a0c03ad46aa1d68d815b,3440,0,0.0,,,1,0.25,2021-12-16 22:58:28,2021-12-16 22:58:28,1,2021-12-16 22:58:28,2021-12-16 22:58:28,0,-0.25,source_only
0x5bc049890d992a95bd18c66069cea39bcf01cddb,3441,0,0.0,,,1,0.11,2021-12-17 00:54:00,2021-12-17 00:54:00,1,2021-12-17 00:54:00,2021-12-17 00:54:00,0,-0.11,source_only
0x5bc212cc390c77404d4639369fedf83be197ea49,3442,0,0.0,,,2,0.668614620640204,2021-12-17 00:56:12,2021-12-17 01:15:19,2,2021-12-17 00:56:12,2021-12-17 01:15:19,0,-0.668614620640204,source_only
0x5bc7e5f0ab8b2e10d2d0a3f21739fce62459aef3,3443,1,0.0,2024-10-20 10:19:23,2024-10-20 10:19:23,0,0.0,,,1,2024-10-20 10:19:23,2024-10-20 10:19:23,0,0.0,sink_only
0x5bca01434369c15d3d71249b30371f3adaa7b390,3444,0,0.0,,,1,0.0,2018-04-28 11:34:34,2018-04-28 11:34:34,1,2018-04-28 11:34:34,2018-04-28 11:34:34,0,0.0,source_only
0x5bced1619137e06d0849442447a888e86d255337,3445,0,0.0,,,1,0.25,2021-12-16 22:46:11,2021-12-16 22:46:11,1,2021-12-16 22:46:11,2021-12-16 22:46:11,0,-0.25,source_only
0x5beabaebb3146685dd74176f68a0721f91297d37,3446,3,0.0,2020-11-13 08:49:22,2020-11-14 12:26:01,0,0.0,,,3,2020-11-13 08:49:22,2020-11-14 12:26:01,1,0.0,sink_only
0x5beb9a0940174890c2b2be872fb7255d7dda0adf,3447,0,0.0,,,1,0.0,2018-11-15 11:30:47,2018-11-15 11:30:47,1,2018-11-15 11:30:47,2018-11-15 11:30:47,0,0.0,source_only
0x5bef43bb8b05808b58bac1d21cb0ce4ac8d71284,3448,0,0.0,,,1,0.0,2018-02-02 13:05:09,2018-02-02 13:05:09,1,2018-02-02 13:05:09,2018-02-02 13:05:09,0,0.0,source_only
0x5bf154443813656e6ea46ca0ad9e5ad7254184ab,3449,0,0.0,,,1,0.0,2018-02-01 06:18:24,2018-02-01 06:18:24,1,2018-02-01 06:18:24,2018-02-01 06:18:24,0,0.0,source_only
0x5c00c07bb2411998962b0fd2e6a0a66235d36b24,3450,0,0.0,,,1,0.0019,2018-03-31 03:02:55,2018-03-31 03:02:55,1,2018-03-31 03:02:55,2018-03-31 03:02:55,0,-0.0019,source_only
0x5c068309c73fc924f921b7a1ec530b735dcaaf85,3451,0,0.0,,,1,0.0,2018-11-17 00:06:37,2018-11-17 00:06:37,1,2018-11-17 00:06:37,2018-11-17 00:06:37,0,0.0,source_only
0x5c122ccfabda50b74b80e1d7c70a3898e22c1ead,3452,0,0.0,,,2,9.68e-16,2023-07-29 09:43:59,2023-08-03 01:18:11,2,2023-07-29 09:43:59,2023-08-03 01:18:11,4,-9.68e-16,source_only
0x5c1773e92eb04fd19f56c049492c0315028d4ddf,3453,0,0.0,,,1,0.0,2018-11-09 02:57:42,2018-11-09 02:57:42,1,2018-11-09 02:57:42,2018-11-09 02:57:42,0,0.0,source_only
0x5c17fa2c3589955173fdd272aedab8359a8e99b9,3454,0,0.0,,,1,0.0,2018-10-24 02:05:42,2018-10-24 02:05:42,1,2018-10-24 02:05:42,2018-10-24 02:05:42,0,0.0,source_only
0x5c2be51be2ec82eeb249017fdbe545f951275a12,3455,0,0.0,,,1,0.0,2018-11-11 15:23:13,2018-11-11 15:23:13,1,2018-11-11 15:23:13,2018-11-11 15:23:13,0,0.0,source_only
0x5c3cd2b6bbdb32343f7adaa292997a3f188e77be,3456,0,0.0,,,1,0.219,2021-12-16 22:12:35,2021-12-16 22:12:35,1,2021-12-16 22:12:35,2021-12-16 22:12:35,0,-0.219,source_only
0x5c3da638e73636f65bd83ba906dec51cf9ae6ff4,3457,0,0.0,,,1,0.085,2021-12-17 00:24:03,2021-12-17 00:24:03,1,2021-12-17 00:24:03,2021-12-17 00:24:03,0,-0.085,source_only
0x5c49bd994c1b78f70631b75c788f2176bfb3dde1,3458,0,0.0,,,1,0.0,2018-02-10 16:53:50,2018-02-10 16:53:50,1,2018-02-10 16:53:50,2018-02-10 16:53:50,0,0.0,source_only
